block_id,folder,field_path,type,required,status,selectors,reference_ids
tour_facts,tour-facts,facts[].icon,string,False,field_class_mapped,.igp-pro-tour-facts__icon,04-journey-logistics.html#tour-facts:default; 04-journey-logistics.html#tour-facts:grid; 04-journey-logistics.html#tour-facts:compact; 04-journey-logistics.html#tour-facts:icons
tour_facts,tour-facts,facts[].note,string,False,field_class_mapped,.igp-pro-tour-facts__note,04-journey-logistics.html#tour-facts:default; 04-journey-logistics.html#tour-facts:grid; 04-journey-logistics.html#tour-facts:compact; 04-journey-logistics.html#tour-facts:icons
trust,trust,heading,object,False,semantic_heading_mapped,.igp-block__header | .igp-block__heading,01-foundation-conversion.html#trust:default; 01-foundation-conversion.html#trust:logo-strip; 01-foundation-conversion.html#trust:testimonial-cards; 01-foundation-conversion.html#trust:stats
trust,trust,heading.text,string,False,field_class_mapped,.igp-block__heading | .igp-pro-block-title,01-foundation-conversion.html#trust:default; 01-foundation-conversion.html#trust:logo-strip; 01-foundation-conversion.html#trust:testimonial-cards; 01-foundation-conversion.html#trust:stats
trust,trust,heading.level,enum,False,semantic_heading_mapped,.igp-block__heading--h2 | .igp-block__heading--h3 | .igp-block__heading--h4,01-foundation-conversion.html#trust:default; 01-foundation-conversion.html#trust:logo-strip; 01-foundation-conversion.html#trust:testimonial-cards; 01-foundation-conversion.html#trust:stats
trust,trust,heading.eyebrow,string,False,field_class_mapped,.igp-block__eyebrow | .igp-pro-block-eyebrow,01-foundation-conversion.html#trust:default; 01-foundation-conversion.html#trust:logo-strip; 01-foundation-conversion.html#trust:testimonial-cards; 01-foundation-conversion.html#trust:stats
trust,trust,heading.visible,boolean,False,semantic_heading_mapped,.igp-block__header | .igp-block__heading,01-foundation-conversion.html#trust:default; 01-foundation-conversion.html#trust:logo-strip; 01-foundation-conversion.html#trust:testimonial-cards; 01-foundation-conversion.html#trust:stats
trust,trust,style,object,False,style_object_mapped,.igp-block--trust,01-foundation-conversion.html#trust:default; 01-foundation-conversion.html#trust:logo-strip; 01-foundation-conversion.html#trust:testimonial-cards; 01-foundation-conversion.html#trust:stats
trust,trust,style.variant,enum,False,style_class_mapped,.igp-variant--<schema variant>,01-foundation-conversion.html#trust:default; 01-foundation-conversion.html#trust:logo-strip; 01-foundation-conversion.html#trust:testimonial-cards; 01-foundation-conversion.html#trust:stats
trust,trust,style.density,enum,False,style_class_mapped,.igp-density--compact | .igp-density--comfortable | .igp-density--spacious,01-foundation-conversion.html#trust:default; 01-foundation-conversion.html#trust:logo-strip; 01-foundation-conversion.html#trust:testimonial-cards; 01-foundation-conversion.html#trust:stats
trust,trust,style.theme,enum,False,style_class_mapped,.igp-theme--default | .igp-theme--brand | .igp-theme--neutral | .igp-theme--light | .igp-theme--dark | .igp-theme--accent | .igp-theme--muted,01-foundation-conversion.html#trust:default; 01-foundation-conversion.html#trust:logo-strip; 01-foundation-conversion.html#trust:testimonial-cards; 01-foundation-conversion.html#trust:stats
trust,trust,style.container,enum,False,style_class_mapped,.igp-container--narrow | .igp-container--default | .igp-container--wide | .igp-container--full,01-foundation-conversion.html#trust:default; 01-foundation-conversion.html#trust:logo-strip; 01-foundation-conversion.html#trust:testimonial-cards; 01-foundation-conversion.html#trust:stats
trust,trust,style.surface,enum,False,style_class_mapped,.igp-surface--default | .igp-surface--flat | .igp-surface--elevated | .igp-surface--card | .igp-surface--tinted | .igp-surface--transparent,01-foundation-conversion.html#trust:default; 01-foundation-conversion.html#trust:logo-strip; 01-foundation-conversion.html#trust:testimonial-cards; 01-foundation-conversion.html#trust:stats
trust,trust,style.media_position,enum,False,style_class_mapped,.igp-media-position--auto | .igp-media-position--left | .igp-media-position--right | .igp-media-position--top | .igp-media-position--bottom | .igp-media-position--background | .igp-media-position--none,01-foundation-conversion.html#trust:default; 01-foundation-conversion.html#trust:logo-strip; 01-foundation-conversion.html#trust:testimonial-cards; 01-foundation-conversion.html#trust:stats
trust,trust,rating,string,False,field_class_mapped,.igp-pro-trust__summary strong,01-foundation-conversion.html#trust:default; 01-foundation-conversion.html#trust:logo-strip; 01-foundation-conversion.html#trust:testimonial-cards; 01-foundation-conversion.html#trust:stats
trust,trust,source,string,False,field_class_mapped,.igp-pro-trust__summary span,01-foundation-conversion.html#trust:default; 01-foundation-conversion.html#trust:logo-strip; 01-foundation-conversion.html#trust:testimonial-cards; 01-foundation-conversion.html#trust:stats
trust,trust,layout,enum,False,field_class_mapped,.igp-pro-trust--cards | .igp-pro-trust--strip | .igp-pro-trust--logos | .igp-pro-trust--split,01-foundation-conversion.html#trust:default; 01-foundation-conversion.html#trust:logo-strip; 01-foundation-conversion.html#trust:testimonial-cards; 01-foundation-conversion.html#trust:stats
trust,trust,items,repeater,False,field_class_mapped,.igp-pro-trust__items,01-foundation-conversion.html#trust:default; 01-foundation-conversion.html#trust:logo-strip; 01-foundation-conversion.html#trust:testimonial-cards; 01-foundation-conversion.html#trust:stats
trust,trust,items[].quote,text,False,field_class_mapped,.igp-pro-trust__item blockquote,01-foundation-conversion.html#trust:default; 01-foundation-conversion.html#trust:logo-strip; 01-foundation-conversion.html#trust:testimonial-cards; 01-foundation-conversion.html#trust:stats
trust,trust,items[].name,string,False,field_class_mapped,.igp-pro-trust__item figcaption strong,01-foundation-conversion.html#trust:default; 01-foundation-conversion.html#trust:logo-strip; 01-foundation-conversion.html#trust:testimonial-cards; 01-foundation-conversion.html#trust:stats
trust,trust,items[].label,string,False,field_class_mapped,.igp-pro-trust__item figcaption span,01-foundation-conversion.html#trust:default; 01-foundation-conversion.html#trust:logo-strip; 01-foundation-conversion.html#trust:testimonial-cards; 01-foundation-conversion.html#trust:stats
trust,trust,items[].image,image,False,field_class_mapped,.igp-pro-trust__avatar,01-foundation-conversion.html#trust:default; 01-foundation-conversion.html#trust:logo-strip; 01-foundation-conversion.html#trust:testimonial-cards; 01-foundation-conversion.html#trust:stats
trust,trust,logos,repeater,False,field_class_mapped,.igp-pro-trust__logos,01-foundation-conversion.html#trust:default; 01-foundation-conversion.html#trust:logo-strip; 01-foundation-conversion.html#trust:testimonial-cards; 01-foundation-conversion.html#trust:stats
trust,trust,logos[].url,string,False,field_class_mapped,.igp-pro-trust__logo img,01-foundation-conversion.html#trust:default; 01-foundation-conversion.html#trust:logo-strip; 01-foundation-conversion.html#trust:testimonial-cards; 01-foundation-conversion.html#trust:stats
trust,trust,logos[].alt,string,False,field_class_mapped,.igp-pro-trust__logo img,01-foundation-conversion.html#trust:default; 01-foundation-conversion.html#trust:logo-strip; 01-foundation-conversion.html#trust:testimonial-cards; 01-foundation-conversion.html#trust:stats
trust,trust,logos[].label,string,False,field_class_mapped,.igp-pro-trust__logo span,01-foundation-conversion.html#trust:default; 01-foundation-conversion.html#trust:logo-strip; 01-foundation-conversion.html#trust:testimonial-cards; 01-foundation-conversion.html#trust:stats
trust,trust,logos[].link,string,False,field_class_mapped,.igp-pro-trust__logo a,01-foundation-conversion.html#trust:default; 01-foundation-conversion.html#trust:logo-strip; 01-foundation-conversion.html#trust:testimonial-cards; 01-foundation-conversion.html#trust:stats
visa_requirements,visa-requirements,heading,object,True,semantic_heading_mapped,.igp-block__header | .igp-block__heading,04-journey-logistics.html#visa-requirements:default; 04-journey-logistics.html#visa-requirements:checklist; 04-journey-logistics.html#visa-requirements:cards; 04-journey-logistics.html#visa-requirements:compact
visa_requirements,visa-requirements,heading.text,string,True,field_class_mapped,.igp-block__heading | .igp-pro-block-title,04-journey-logistics.html#visa-requirements:default; 04-journey-logistics.html#visa-requirements:checklist; 04-journey-logistics.html#visa-requirements:cards; 04-journey-logistics.html#visa-requirements:compact
visa_requirements,visa-requirements,heading.level,enum,False,semantic_heading_mapped,.igp-block__heading--h2 | .igp-block__heading--h3 | .igp-block__heading--h4,04-journey-logistics.html#visa-requirements:default; 04-journey-logistics.html#visa-requirements:checklist; 04-journey-logistics.html#visa-requirements:cards; 04-journey-logistics.html#visa-requirements:compact
visa_requirements,visa-requirements,heading.eyebrow,string,False,field_class_mapped,.igp-block__eyebrow | .igp-pro-block-eyebrow,04-journey-logistics.html#visa-requirements:default; 04-journey-logistics.html#visa-requirements:checklist; 04-journey-logistics.html#visa-requirements:cards; 04-journey-logistics.html#visa-requirements:compact
visa_requirements,visa-requirements,heading.visible,boolean,False,semantic_heading_mapped,.igp-block__header | .igp-block__heading,04-journey-logistics.html#visa-requirements:default; 04-journey-logistics.html#visa-requirements:checklist; 04-journey-logistics.html#visa-requirements:cards; 04-journey-logistics.html#visa-requirements:compact
visa_requirements,visa-requirements,style,object,False,style_object_mapped,.igp-block--visa-requirements,04-journey-logistics.html#visa-requirements:default; 04-journey-logistics.html#visa-requirements:checklist; 04-journey-logistics.html#visa-requirements:cards; 04-journey-logistics.html#visa-requirements:compact
visa_requirements,visa-requirements,style.variant,enum,False,style_class_mapped,.igp-variant--<schema variant>,04-journey-logistics.html#visa-requirements:default; 04-journey-logistics.html#visa-requirements:checklist; 04-journey-logistics.html#visa-requirements:cards; 04-journey-logistics.html#visa-requirements:compact
visa_requirements,visa-requirements,style.density,enum,False,style_class_mapped,.igp-density--compact | .igp-density--comfortable | .igp-density--spacious,04-journey-logistics.html#visa-requirements:default; 04-journey-logistics.html#visa-requirements:checklist; 04-journey-logistics.html#visa-requirements:cards; 04-journey-logistics.html#visa-requirements:compact
visa_requirements,visa-requirements,style.theme,enum,False,style_class_mapped,.igp-theme--default | .igp-theme--brand | .igp-theme--neutral | .igp-theme--light | .igp-theme--dark | .igp-theme--accent | .igp-theme--muted,04-journey-logistics.html#visa-requirements:default; 04-journey-logistics.html#visa-requirements:checklist; 04-journey-logistics.html#visa-requirements:cards; 04-journey-logistics.html#visa-requirements:compact
visa_requirements,visa-requirements,style.container,enum,False,style_class_mapped,.igp-container--narrow | .igp-container--default | .igp-container--wide | .igp-container--full,04-journey-logistics.html#visa-requirements:default; 04-journey-logistics.html#visa-requirements:checklist; 04-journey-logistics.html#visa-requirements:cards; 04-journey-logistics.html#visa-requirements:compact
visa_requirements,visa-requirements,style.surface,enum,False,style_class_mapped,.igp-surface--default | .igp-surface--flat | .igp-surface--elevated | .igp-surface--card | .igp-surface--tinted | .igp-surface--transparent,04-journey-logistics.html#visa-requirements:default; 04-journey-logistics.html#visa-requirements:checklist; 04-journey-logistics.html#visa-requirements:cards; 04-journey-logistics.html#visa-requirements:compact
visa_requirements,visa-requirements,style.media_position,enum,False,style_class_mapped,.igp-media-position--auto | .igp-media-position--left | .igp-media-position--right | .igp-media-position--top | .igp-media-position--bottom | .igp-media-position--background | .igp-media-position--none,04-journey-logistics.html#visa-requirements:default; 04-journey-logistics.html#visa-requirements:checklist; 04-journey-logistics.html#visa-requirements:cards; 04-journey-logistics.html#visa-requirements:compact
visa_requirements,visa-requirements,intro,text,False,field_class_mapped,.igp-pro-visa-requirements__intro,04-journey-logistics.html#visa-requirements:default; 04-journey-logistics.html#visa-requirements:checklist; 04-journey-logistics.html#visa-requirements:cards; 04-journey-logistics.html#visa-requirements:compact
visa_requirements,visa-requirements,requirements,repeater,False,field_class_mapped,.igp-pro-visa-requirements__list,04-journey-logistics.html#visa-requirements:default; 04-journey-logistics.html#visa-requirements:checklist; 04-journey-logistics.html#visa-requirements:cards; 04-journey-logistics.html#visa-requirements:compact
visa_requirements,visa-requirements,requirements[].title,string,True,field_class_mapped,.igp-pro-visa-requirements__item h3,04-journey-logistics.html#visa-requirements:default; 04-journey-logistics.html#visa-requirements:checklist; 04-journey-logistics.html#visa-requirements:cards; 04-journey-logistics.html#visa-requirements:compact
visa_requirements,visa-requirements,requirements[].description,text,False,field_class_mapped,.igp-pro-visa-requirements__item p,04-journey-logistics.html#visa-requirements:default; 04-journey-logistics.html#visa-requirements:checklist; 04-journey-logistics.html#visa-requirements:cards; 04-journey-logistics.html#visa-requirements:compact
visa_requirements,visa-requirements,requirements[].required,boolean,False,field_class_mapped,.igp-pro-visa-requirements__status,04-journey-logistics.html#visa-requirements:default; 04-journey-logistics.html#visa-requirements:checklist; 04-journey-logistics.html#visa-requirements:cards; 04-journey-logistics.html#visa-requirements:compact
